"Tipo de información","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices","Índices",
"Fecha"," 821890 "," 821891 "," 821894 "," 821895 "," 821896 "," 821897 "," 821898 "," 821899 "," 821900 "," 821901 "," 821902 "," 821903 "," 821904 "," 821905 "," 821906 "," 821907 ",
"2Q Ago 2003","54.2709217935092","58.6890402997948","54.6133178138851","44.6957910046181","63.7477524629751","62.4138999926291","66.998341857882","47.4783633943175","63.4073072975766","42.1070897159138","42.0362610288721","44.9756910929285","40.1344671298525","42.1310747107344","38.6421795146184","49.306625015649",
"1Q Sep 2003","54.5278770642699","58.9252166783098","54.6622630144859","44.7108021288971","63.828975569436","62.8318609479042","67.0855704539134","49.619053950693","63.4331242515129","42.416198369603","42.5711194323467","46.0394074879044","40.3424443090904","42.2998487634399","38.882037869709","49.3361447152928",
"2Q Sep 2003","54.5480812085432","58.9775035340035","54.7171477530485","44.7964524879403","63.8538597819783","62.8813844490069","67.1790617326266","49.619053950693","63.4620177967386","42.3527779287928","42.4475910873984","45.4734800911013","40.4916534055244","42.2737847075051","38.8424581528128","49.336598610754",
"1Q Oct 2003","54.7019435380108","59.055923822749","54.7959115043844","44.9084262914508","63.9000945529907","62.9591291875455","67.3033132681559","49.6160853192846","63.5288812140408","42.7047401758794","42.7202664306902","45.9025960915319","40.6673855685518","42.6748159736783","39.4164134869946","49.398806654709",
"2Q Oct 2003","54.7744712354025","59.099854770549","54.849717975442","45.0016861631216","63.9155517584121","62.9932272731118","67.3672275393361","49.6160853192846","63.5491872855149","42.8507803857646","43.1178420822652","46.547394440819","40.9118347048443","42.6645864396006","39.3934434571621","49.4136711184223",
"1Q Nov 2003","55.1505791518781","59.1929024234336","54.9630133342549","45.1556492823356","63.9888883979408","63.0661017755979","67.4390750252195","49.6325001556377","63.6445017301335","43.9743656837803","43.3347945385846","46.3951504277244","41.3556993664004","44.350645842031","41.8871711281463","49.5159407014158",
"2Q Nov 2003","55.234504058861","59.2732979854286","55.0717135356229","45.3163811951417","64.0467330374069","63.1185124293772","67.5218777166723","49.6325001556377","63.6896473027839","44.0660598119713","43.6094241628713","46.8745746678992","41.5036008828293","44.3286957472655","41.8531170467091","49.5177482390702",
"1Q Dic 2003","55.3578011444272","59.3556925527766","55.1527541020287","45.4647028119643","64.0624549806732","63.2018715782677","67.5899682163363","49.6330493306088","63.818646772986","44.2956936221066","43.9926856826457","47.4329677194848","41.7781671857345","44.4628195841333","42.041366400385","49.5458779866801",
"2Q Dic 2003","55.5023384842298","59.4532293152241","55.2085755122157","45.6061284074586","64.0355199311398","63.3397153288876","67.6329029371755","49.6330493306088","64.095201035016","44.5646928172524","44.7552445973299","48.5177310147246","42.3406253263695","44.4251965509979","41.9726285067928","49.5694541138393",
"1Q Ene 2004","55.6852118926543","59.5649479993541","55.336709568396","45.8635872615848","64.0383063449002","63.4349216864688","67.7808810993507","49.6847809412344","64.1588321433464","44.9337275232541","45.1542097237666","48.1584495417305","43.2057185125066","44.7754695641694","42.2067007474581","50.1515975503936",
"2Q Ene 2004","55.8634228062459","59.7012459470656","55.4874273804901","46.0654303234369","64.1387287774148","63.5565490566435","67.893898162712","49.8305165227991","64.2770644736342","45.2204023956641","45.0415745762946","46.8427434406665","43.8342866587431","45.3099748524736","42.2356062429306","51.6883021759732",
"1Q Feb 2004","56.0421517748189","59.8441195457668","55.6505771503058","46.2992870444788","64.2326553730201","63.6790055592766","68.0266238483795","49.9468562737455","64.3910965832018","45.4937998565349","45.3545020746386","47.0633721483649","44.2033793451801","45.5586948078357","42.5221056856035","51.864086963021",
"2Q Feb 2004","56.1737377400873","59.9595783076706","55.7336505665592","46.3953212945315","64.3026454721923","63.8255839106389","68.2723306966343","49.9788547654174","64.4918739998094","45.6659748859876","45.6836400549045","47.0616233850888","44.7355909784854","45.6333160282593","42.6322032747646","51.8691449157898",
"1Q Mar 2004","56.2773487363619","60.0653064370296","55.8305648576523","46.5591816004635","64.3344456387395","63.9394590475734","68.480578242212","49.9928301782257","64.5588259952212","45.7635276994665","45.6190516407093","46.0928935100374","45.2279939328179","45.8315101973296","42.9133287690078","51.9048851164318",
"2Q Mar 2004","56.3193111898529","60.1777358935617","55.9116340842555","46.6370562846492","64.4179862060117","64.0820203306553","68.6487810091969","50.0684689497438","64.7030134182822","45.6181685858588","44.830691201679","43.772143476188","45.3851302899117","46.0855159616182","42.9189805919923","52.6511200089691",
"1Q Abr 2004","56.3177570249091","60.2834810903539","55.9535118332453","46.7122916340968","64.4274667176756","64.2496658129026","68.8570948485611","50.1044208490191","64.8841600780898","45.3326972081792","44.042555154937","42.1573445782239","45.1078411305726","46.1123286851759","42.8235602401796","52.9195307305664",
"2Q Abr 2004","56.4477888252329","60.3556163689448","56.0436301155338","46.88091974771","64.4413981109744","64.3039298766921","68.9778224814249","50.1650716606079","64.8751877756068","45.6161899538019","44.6876979470203","44.3185534930022","44.8178520807114","46.1711065869982","42.8562175057021","53.0302955923559",
"1Q May 2004","56.2369404478146","60.4202672684091","56.1092034154134","46.9631666986279","64.4904465894724","64.3673996952664","69.1155061670196","50.1824790323827","64.8891689699492","44.6763919409614","44.2715190478535","43.5122262747654","44.6428664944698","44.9065939561163","40.9294023906655","53.0653172981621",
"2Q May 2004","56.2467834924605","60.4972179989543","56.1972565601686","47.0615709749526","64.5678897328828","64.4331764043652","69.2016123455748","50.2284574221428","64.9436177901551","44.5088053472593","43.6576694207551","42.166890860494","44.4808661554341","45.0162107616226","41.0897002701717","53.0755773066325",
"1Q Jun 2004","56.2985889905981","60.5905082648246","56.3041610369752","47.2054662139337","64.6384197957824","64.5127692922768","69.286576576412","50.2554001214467","65.0382728212541","44.451567698093","43.0260714956244","40.4576993751307","44.5143201323667","45.3156709007731","41.5380364706887","53.0830236974725",
"2Q Jun 2004","56.3649000282138","60.6486004650187","56.3383475594432","47.2627426319739","64.6501426057049","64.5939505521786","69.3494846711014","50.2942661980744","65.1517269389015","44.5385713831759","43.3424024353538","41.104841513552","44.6262200199911","45.2602238839921","41.449613261147","53.09233158605",
"1Q Jul 2004","56.4488249351959","60.6999307226863","56.3961917295946","47.3731062986684","64.6570393313068","64.6386980644055","69.4357853572427","50.3924968914252","65.1371128021281","44.7082210173031","43.4392433220809","41.3485286457672","44.6324092686701","45.47500627295","41.7431750697386","53.1529723698181",
"2Q Jul 2004","56.5104734779787","60.7503441685909","56.4254271211243","47.4464674438458","64.6436134409386","64.7095706793879","69.5035506932588","50.4195721135933","65.2272923385305","44.7985721700143","43.4854092646142","41.0738760997198","44.8760634135438","45.5927529809455","41.8417777215739","53.3093255420254",
"1Q Ago 2004","56.7254662952484","60.8497124788455","56.5364905204127","47.5596366329383","64.7518272785773","64.7970890402028","69.5474122747084","50.7841286100139","65.24288374838","45.3176368026247","44.4867756197054","42.2631837491277","45.7595007503533","45.8120677014863","42.1840254038386","53.2873237276944",
"2Q Ago 2004","56.9306160678714","60.9380800976599","56.6318000683508","47.6801717016628","64.8221653747293","64.8782953319569","69.6325517584659","51.1405360419799","65.2100194288694","45.8296913397751","45.8034496923696","45.3302324647114","45.995274300327","45.8242202925449","42.1867755038515","53.3181288845349",
"1Q Sep 2004","57.2450754415642","61.2067910635416","56.7386430852724","47.8238848560388","64.8927504614478","65.303885534914","69.7334380488127","53.3460962060609","65.2151566277367","46.2635028605386","46.5143172804694","46.9127016867215","46.1677857565121","46.08577739675","42.5629141773715","53.3551494442039",
"2Q Sep 2004","57.3507586577634","61.2781152593775","56.8230253232346","47.9318196514111","64.9538515367419","65.362150678251","69.8072517901914","53.344647991827","65.2823837320755","46.4580084109291","47.0001908191739","48.2984630995333","46.0983713488244","46.0992546617326","42.5776930344612","53.3661471007651",
"1Q Oct 2004","57.6460499971453","61.3805507693807","56.9747646185915","48.1322541811728","65.0576252926043","65.4160024796902","69.8386174138766","53.344647991827","65.3772545761883","47.2611955167972","48.257577366291","51.4452252834085","46.1893771272068","46.6200080744995","43.3282823994818","53.4364826280251",
"2Q Oct 2004","57.7434443336431","61.4561426696822","57.0667006218731","48.2978796412423","65.0779976177815","65.4753083629392","69.9113825878659","53.3470774772008","65.446266335333","47.4155190176765","48.6713590136668","52.2417854796356","46.366509637067","46.6131379932272","43.2901675122997","53.4912762410274",
"1Q Nov 2004","58.1133355903427","61.5350631777984","57.14127302817","48.3836081294471","65.1412857615447","65.5581319097365","69.9772039629368","53.3470774772008","65.5763072794665","48.5516788796655","48.803847668627","52.3452302637508","46.5165979267108","48.3720256022082","45.9280920874685","53.5259094046655",
"2Q Nov 2004","58.2609812600337","61.5933612721429","57.2048578885211","48.4576242994156","65.1943650352021","65.6110151947685","70.0316937011953","53.3494743937121","65.6471367167989","48.9362490521742","49.8029347117065","54.6950403244268","46.6816163008035","48.3748057680321","45.9037271532426","53.5823213646505",
"1Q Dic 2004","58.3490506068671","61.7023041635721","57.298293644865","48.695691043399","65.1479876275615","65.7346263619866","70.0918525950771","53.354108506999","65.8737444731337","48.9672643661779","49.5125794804868","53.1338997931463","47.1745554421518","48.6053734747536","46.248916923139","53.5880630673217",
"2Q Dic 2004","58.2656437548658","61.769553839672","57.3432574471604","48.7889150288154","65.1461965650767","65.8233438238778","70.1308160466062","53.3541825740533","66.0414807151754","48.4857898421164","48.205827921102","48.9869005678644","47.6199237568046","48.6366144203775","46.1820669975159","53.8132498219501",
"1Q Ene 2005","58.3143409231151","61.9175881790162","57.4865190979042","48.9674260194088","65.254489124199","65.9753959341297","70.2409225509808","53.5926342609235","66.1950549649934","48.2708298613096","47.1065590181833","45.8960462311772","47.7496416106341","48.9709014055572","46.4499534007261","54.2809411702936",
"2Q Ene 2005","58.3039798234877","62.016831076054","57.5387529787393","49.0234959904863","65.3026455478075","66.1201070559075","70.3562889123606","53.6950535106467","66.3811993136637","47.9707622968267","46.2351077292603","43.6472665894219","47.7283673131349","49.0257985665493","46.4798891131053","54.3855096020172",
"1Q Feb 2005","58.4034463799109","62.1558830136307","57.673793848089","49.1715798614742","65.424138500099","66.2624720990576","70.5204522729978","53.7391575701823","66.5411275585154","47.9652474206935","46.3066896546914","43.6042590044356","47.8703679767342","48.9724101616698","46.2944327841193","54.5926013938694",
"2Q Feb 2005","58.6034156027203","62.2597259304561","57.8051881763011","49.2542166396759","65.6014576553241","66.3389638275876","70.6038896203647","53.77255990969","66.6274976461623","48.4170457900388","47.5152722650357","46.2021899565464","48.2206373382561","48.9540403313805","46.2539312016949","54.6178187604303",
"1Q Mar 2005","58.7215321384729","62.3585022847923","57.8766504123464","49.3311358610862","65.6671406406235","66.4639806873093","70.635216542231","53.7980339953798","66.8750559415989","48.585351731098","47.7073174862827","46.6301655476984","48.2669579047069","49.1075245327922","46.459710199354","54.6690555167218",
"2Q Mar 2005","58.8127098151947","62.4118700029267","57.9085600589126","49.3681920261901","65.6938631248848","66.5380681621662","70.6897998896434","53.817461979722","66.9875295945421","48.7765016213889","47.9254370782952","47.4158100637836","48.1350706518709","49.281835790006","46.5773936993124","54.9563878881436",
"1Q Abr 2005","58.8593347635179","62.4737102790649","57.9833521292418","49.4376902108171","65.7731924565128","66.5869942671062","70.7603271270411","53.8383491906376","67.0274763715731","48.7817122101927","48.4973023012637","49.2560756479511","47.9244980622271","48.9351584076239","46.002667797962","55.0577748385132",
"2Q Abr 2005","59.0940136700793","62.5338610680716","58.0487937261897","49.4599146552246","65.8797189192011","66.6417182630493","70.8101787346244","53.8623585288202","67.0981060299042","49.4764838671703","50.2844219354784","54.0619989418035","47.8484823052177","48.9512655387951","46.0013596310394","55.1083869815765",
"1Q May 2005","58.8458653340022","62.5902862777525","58.1217407548728","49.5734442007861","65.913088580604","66.6817670850694","70.837940701111","53.8851600418472","67.1555864458579","48.4247920403806","50.6062827279179","55.1096411646889","47.7226421507466","47.047114084585","43.1037326268109","55.1535302303649",
"2Q May 2005","58.8101195402879","62.6592978818832","58.192957174142","49.6185080677574","66.008932653412","66.7483265642717","70.8984246296803","53.9081034885238","67.2441159009045","48.1131613088506","49.8396529021178","53.2462866463538","47.6331405841378","47.018180148988","43.04921502062","55.1749298038828",
"1Q Jun 2005","58.7246404683612","62.7308035787289","58.2740011636097","49.7216685498767","66.0681015922521","66.8102090412053","70.9460628269344","53.9828963039198","67.3129177851375","47.6123319600165","48.2809370744368","48.911202339446","47.7877501691969","47.1745230387115","43.2384910815874","55.2672848010302",
"2Q Jun 2005","58.8189264749707","62.8228184281857","58.3165635685429","49.7704839555253","66.1043334787639","66.9501091911718","71.0058431360289","54.0422517005797","67.5553606681815","47.7119470959106","48.4121767579786","49.3461910835448","47.7316286594729","47.2544524025804","43.3558263018399","55.2738759395054",
"1Q Jul 2005","58.9836679590473","62.8844909098381","58.3003288482096","49.7532126132411","66.0892163318032","67.0875813155317","71.1018188741087","54.0430617957378","67.7828661147128","48.1471243515052","49.3100698898067","51.34310981918","47.9506909218194","47.4020821530291","43.5901648310074","55.2512492425404",
"2Q Jul 2005","59.0204498627246","62.9274042815686","58.330940106147","49.8123820636336","66.0921304702181","67.14232008446","71.1446687623598","54.0747756057294","67.8567849201383","48.1676267467217","49.3790658206655","51.2988812704978","48.0892705078498","47.3924609318686","43.5730852931937","55.2562935522224",
"1Q Ago 2005","59.0629303711972","62.9902917770123","58.3795198249825","49.8484595333729","66.1523756223836","67.2189046192354","71.1943397517454","54.4900811942186","67.8219356164581","48.1559377803741","49.0574259451278","50.1553094732115","48.2745491398634","47.5732531847769","43.8243724640415","55.2990767613712",
"2Q Ago 2005","59.0810622955451","62.9952690782103","58.3808772942026","49.8550253238726","66.1487131584095","67.2273946668078","71.267845721878","54.6928037868533","67.6943699203252","48.2089346086131","49.1447649449049","50.1813200234896","48.3994696976481","47.604898775562","43.8543583607353","55.3342142517837",
"1Q Sep 2005","59.2913926179818","63.2595745480958","58.4789436820539","49.9978328830499","66.2030156186374","67.652866381039","71.3693742349659","56.8915553261865","67.7013646727606","48.2748102142597","49.0086026119597","49.7933371245366","48.4186970703379","47.7962061442632","44.0769724877039","55.4649823336598",
"2Q Sep 2005","59.3266203567154","63.3316023193895","58.5599346598731","50.0939946627987","66.2688129694943","67.7158301712774","71.4762901334541","56.8915553261865","67.7488845027491","48.2118562083001","48.7454624422121","49.5587843991537","48.1385225474117","47.8575951576877","44.167840431258","55.4685638880415",
"1Q Oct 2005","59.4380021777097","63.4112754952091","58.6557446947568","50.2114622546586","66.343079848405","67.7794019740552","71.570056108437","56.8890633633077","67.8106558970217","48.4054798842926","48.1405881374465","48.4084712357822","47.8708937304691","48.5469842079047","45.2030420384585","55.4796151081956",
"2Q Oct 2005","59.471157696518","63.4820580776273","58.7189710787403","50.2462612247226","66.433181347196","67.8572552264571","71.6842224398882","56.8890633633077","67.8856899212558","48.3391245641747","47.7732756712546","47.2423076330882","47.9963839075016","48.667551059461","45.3802952293088","55.4890384707518",
"1Q Nov 2005","59.8690239222114","63.5489443589472","58.7654320227452","50.3107721519495","66.4619353805059","67.9437942757415","71.7519667814177","56.8890633633077","68.0224941009018","49.6103332583856","47.2660052746619","46.5276451524865","47.6179473761144","51.0425694415581","48.929421811551","55.5611861430282",
"2Q Nov 2005","59.8964808362236","63.6055672799393","58.8407710818691","50.3778548611503","66.544657224063","67.9818974577291","71.7994361988145","56.8890633633077","68.0668052159869","49.5591300270456","47.0917980751836","46.330917748189","47.4579890348257","51.0677744684639","48.938954807173","55.6175146387327",
"1Q Dic 2005","60.1451472272823","63.7266909552114","58.9279123719349","50.5096934534901","66.5881578416979","68.1356754678088","71.8733320877012","56.8890642014644","68.3518611783389","50.1444899658224","48.0230686137769","48.48008597001","47.6371440864728","51.4380502006628","49.4757231515639","55.6614617091834",
"2Q Dic 2005","60.3549594947375","63.7870938126771","58.9661859553908","50.5731358836005","66.6019376551873","68.2174229124238","71.93091560195","56.8914425112914","68.4859303400156","50.7477593022039","49.5175318045258","51.7414181204862","48.0401613843403","51.4876126933762","49.545290907238","55.6718477881858",
"1Q Ene 2006","60.5476759478079","63.8550646312063","59.0742113956018","50.7113665275717","66.6801073615273","68.2459902523111","72.0675210295024","56.9915494291699","68.3881521526241","51.268143781549","49.9621854864939","52.7905814777255","48.1115369926095","52.0547779149651","50.2275370540041","56.0155560728047",
"2Q Ene 2006","60.6595758237845","63.9363773368358","59.1476560854812","50.8142403777406","66.7246993583803","68.3346323994015","72.2538822981112","57.0703302724231","68.391362832406","51.4602600078817","50.3045259716065","54.2340216790841","47.7749775406756","52.1535154958284","50.3419307300971","56.0840394916018",
"1Q Feb 2006","60.702056332257","64.06666881739","59.2602295098941","50.9484523755152","66.815623514746","68.4816582456771","72.399615505816","57.1867444533814","68.5498250908185","51.2690643708592","50.1568639108275","53.5969297275278","47.9290711943787","51.9353768564203","50.0122919346219","56.0846449432048",
"2Q Feb 2006","60.6906591226666","64.1424529877946","59.3264641558926","51.0349328332814","66.8618923853893","68.5664376359375","72.5164249424764","57.2504236567542","68.6129866708522","51.0272567819651","49.5984354318834","52.0329117424567","47.9911889556195","51.8903017572338","49.937685494956","56.0975910942588",
"1Q Mar 2006","60.7155257617728","64.2749867426869","59.4181415783517","51.1093250416715","66.9695162001084","68.7382878250793","72.7316948710373","57.2614887651147","68.8073717911427","50.7679407558734","48.7050511346637","49.8192791520335","47.9128743657329","52.0248574205463","50.0803329155972","56.2170746846212",
"2Q Mar 2006","60.829497857674","64.4424707389395","59.5163620226485","51.1545706798253","67.1179641598374","68.9726729330024","72.8931568949749","57.3127213326906","69.1773926762463","50.7382748465815","48.3344062541798","49.205440882989","47.6928158168006","52.2069493105582","50.3557712550772","56.2160333388162",
"1Q Abr 2006","60.8450395071151","64.5713286014653","59.5844350785571","51.1975107451018","67.2097074789468","69.1603209793274","73.0475675309483","57.3430883459891","69.4551701409436","50.4542850741422","48.0806111009593","48.626611172462","47.6397579262681","51.9043439349994","49.8854681552842","56.2425942255682",
"2Q Abr 2006","60.8776769709418","64.5829883131085","59.5974492708319","51.2331646033331","67.2008481160375","69.170607618839","73.2023587174628","57.3771759009747","69.325421636457","50.5429243194956","48.1039151509867","49.2802216724231","47.2748124072039","52.033513426698","50.063503061779","56.2761251173645",
"1Q May 2006","60.579795356653","64.6203280655501","59.6281379160297","51.2792916310566","67.2164589581229","69.2142794067875","73.3498322197607","57.4017602192163","69.2824247545411","49.3609678109514","48.5461934917948","50.0919980835198","47.4885589315371","49.8434886029356","46.749790981293","56.2906375158165",
"2Q May 2006","60.6015536658708","64.7085977753775","59.6944344365003","51.3664272445575","67.2622185694343","69.3236204147412","73.5083321102962","57.4733720040641","69.3609829318152","49.2062880604987","48.1951535844309","48.9658039056495","47.6156916307643","49.8108195380772","46.6796929537061","56.3316717830574",
"1Q Jun 2006","60.6461063942687","64.8202650261148","59.7863033620673","51.4513309814193","67.3601056776558","69.4541339632123","73.6741763744687","57.5200236805809","69.491271059051","49.0719806282094","47.6637228689778","47.6924671939846","47.542348630474","49.9231845254668","46.8403409280666","56.3494349005558",
"2Q Jun 2006","60.6404077894735","64.8993543345398","59.7817722286743","51.4870784950569","67.3168643017235","69.6145256617986","73.7918422558603","57.5377963452411","69.7448780817993","48.8413726576435","47.0573943840226","46.6799999078134","47.1874754064015","49.9260038586401","46.840731403628","56.3570704134289",
"1Q Jul 2006","60.7771743045556","65.0011737010001","59.832344630236","51.5448364843259","67.3601497051202","69.7659399325789","73.8917628038452","57.5714867691314","69.9876356995849","49.0705130666557","47.3534588150472","47.2304998409013","47.3261918266533","50.1134764504826","47.0869765436822","56.4297314149328",
"2Q Jul 2006","60.8414131222459","65.0538647405276","59.8714665573028","51.6657329349614","67.3203228062984","69.8316510269058","73.9478219846537","57.5693560224601","70.0881922523842","49.1639477506051","47.559408934902","47.9326911867044","47.2260644254631","50.136996068348","47.0754743349828","56.5225799702803",
"1Q Ago 2006","61.0216962557628","65.1365701628587","59.9660506402853","51.7234728818437","67.4496453606107","69.9023995500025","74.0399474317266","57.9927465528971","69.9984567501626","49.6006557701212","48.3690309985204","49.2610475153369","47.7144427341971","50.3419216803048","47.2448681658179","56.7990679802295",
"2Q Ago 2006","61.2175210387215","65.1450752553238","59.9739813381302","51.7064071319196","67.4815611957244","69.911428574594","74.1142550811178","58.1059853612882","69.9069944166316","50.2905448254649","50.0935787620484","53.2283843227869","48.0539301627826","50.388972855939","47.2923352334453","56.8456158051971",
"1Q Sep 2006","61.5848220205143","65.4515791106652","60.1774132357573","52.0334345529588","67.5645977598198","70.3172403695643","74.1646120053513","60.1341361400155","69.9830676378489","50.8160408375094","51.33620420188","55.7867546621828","48.4834998698878","50.468890809144","47.4003776083198","56.8705267785134",
"2Q Sep 2006","61.8884022395975","65.5427370507747","60.3035683771361","52.190207022389","67.6603662401521","70.3738322157787","74.2387569534489","60.1341361400155","70.0455921707246","51.6786702030892","53.7168409204315","61.2886541901034","48.9366067980474","50.3884467421758","47.2765405091283","56.8752424436547",
"1Q Oct 2006","62.0629867683199","65.6164162079727","60.4136277527166","52.2874859380165","67.7819025228594","70.411670751809","74.2792559597239","60.1341361400155","70.0955896391462","52.1193724336725","53.9684063173544","61.9117131684486","48.9588261748621","50.9463912881026","48.1042471081245","56.9041643603869",
"2Q Oct 2006","61.9505688373625","65.6805676384075","60.4961731892779","52.4537720233118","67.7832857540905","70.4575843072667","74.3072122206788","60.1341361400155","70.1753796644328","51.5404434116137","52.6557281190094","58.371030426184","49.0212068624488","50.8233863604085","47.9117699680191","56.9175392127754",
"1Q Nov 2006","62.2676184859614","65.7667503996484","60.6199912084772","52.6188306162214","67.8665159969428","70.5066468067239","74.3289713426943","60.1341361400155","70.2679664268363","52.466097500677","51.5482788011428","55.5845984635191","48.9502334361083","53.0111327954323","51.2029659771989","56.9407035112276",
"2Q Nov 2006","62.3966141763237","65.8742252858088","60.7363889089067","52.790910165385","67.9284899731603","70.6049433749519","74.4739592788559","60.1341361400155","70.3619426299396","52.6501188709478","51.6901982140538","55.7735619337158","49.0628702445657","53.221211557943","51.5168657340278","56.9471504475563",
"1Q Dic 2006","62.6375097426611","66.058602525281","60.9004904178208","53.0124304981857","68.0361430400364","70.8083176148256","74.5465439149526","60.1341361400155","70.7616306161685","53.0398344936666","52.4958061530802","57.3701859992974","49.3795477248802","53.3524781184286","51.6910199669472","56.9945989394402",
"2Q Dic 2006","62.7473373987116","66.1033425927636","61.02357862214","53.2254768461224","68.0717876580998","70.7763658844165","74.6224465954897","60.1387170706712","70.6182087949715","53.3200641045747","53.1416722649444","58.3408206468847","49.8239876403988","53.4055189050397","51.703358537484","57.1283872895297",
"1Q Ene 2007","62.9545593912607","66.3165129709237","61.3172244452692","53.7914725063409","68.1012826779901","70.9100367222407","74.771150152412","60.2250850996591","70.7553927247274","53.5107013918954","52.8434180176398","57.3848317857609","49.9314736998573","53.8996612251273","52.1038307766297","57.8108732620403",
"2Q Ene 2007","63.077856476827","66.4589916934841","61.4406428614186","53.9958497698345","68.1459114429994","71.0705074893204","75.0117921879682","60.2736062129206","70.8859475590172","53.5820311935564","52.987404446536","57.1709357223632","50.2955628827118","53.9258382849279","52.0338728192568","58.0270989879263",
"1Q Feb 2007","63.1669619336228","66.6008460007747","61.5560188217136","54.0651333416796","68.3047674683464","71.2375993910463","75.1756214653679","60.3901264021917","71.0739333429301","53.5300389870927","52.8924549646578","56.7418816717788","50.4065912877348","53.9005467070431","51.9102771275993","58.1957922367855",
"2Q Feb 2007","63.218249376779","66.6797056437308","61.6179893149168","54.0849432262606","68.406832295268","71.3326071898555","75.2621414663467","60.4634701730979","71.183987653021","53.5074144984064","52.6766210207224","56.0401747688373","50.4904706598908","53.9979136377872","52.0283291533598","58.2529632010336",
"1Q Mar 2007","63.2695368199343","66.7727772691023","61.70112700352","54.1249448582382","68.530845551177","71.434974372689","75.3766651383083","60.4749663082898","71.310200297947","53.4482164418815","52.6550297582839","56.0949322454314","50.4219040021848","53.9153903449069","51.8942268562064","58.2717533102649",
"2Q Mar 2007","63.3892075206315","66.9005349834294","61.773673207289","54.1894438231194","68.6105941181274","71.6160853776268","75.4756057773781","60.5156692934261","71.618982340085","53.5453208082937","52.7952700717073","56.3891131498043","50.4670289517603","53.9856617039152","51.9857500912113","58.3005261191165",
"1Q Abr 2007","63.2565854454001","66.9277454519297","61.8449185101172","54.228876425997","68.7119113324781","71.600182984403","75.5725603565885","60.5496688377521","71.4815683182486","52.9917813146107","52.837287526643","56.4098080124953","50.5220873691511","53.0625516391973","50.5863417145397","58.3118901980949",
"2Q Abr 2007","63.3260048129042","67.0042123406553","61.9544110141383","54.3363793831346","68.8225052157336","71.6440725323259","75.6914113009798","60.5802781721435","71.4625085997904","53.0412788323104","52.9260439525728","56.1396257798374","50.8317171583126","53.0876463532932","50.6105673690712","58.338870986495",
"1Q May 2007","63.0017023945655","67.069766022242","62.0431346501549","54.4589943444082","68.8779706621174","71.686719105922","75.7710825297095","60.6004430972915","71.4801250077437","51.6880773412548","51.7430632118539","52.4925818214103","51.1688991729242","51.6293825906155","48.405055688029","58.3466035392259",
"2Q May 2007","62.9633663259436","67.1270950067976","62.0788082297063","54.4967585671863","68.9113685878687","71.7649433354133","75.8183311023387","60.6479793212471","71.5975011586352","51.3962471487488","50.945421542835","50.1599890765486","51.318352073147","51.6517936523189","48.4280344235836","58.3680449101639",
"1Q Jun 2007","63.0151718240812","67.2341471125002","62.1836188495031","54.663740375392","68.9555993830469","71.8737195787057","75.8754276583875","60.7459547518266","71.7558106429267","51.3024340789241","50.5219136227049","49.068767442992","51.3070029114506","51.7627615494049","48.5768221016913","58.4050668751645",
"2Q Jun 2007","63.1016870059702","67.34620694664","62.2808523524382","54.8383535605945","68.9776802922756","71.9997694422117","75.945348880629","60.7907290094398","71.9632183606036","51.31986690017","50.5284963463927","49.0504664552596","51.3288969243988","51.7869238668788","48.5836082955598","58.4637112835129",
"1Q Jul 2007","63.2565854454001","67.4625442732689","62.3797264232605","55.0362257065069","68.9805949568289","72.1326528874201","76.0184292556696","60.8075282145125","72.194533576362","51.5753825390887","50.9430516186824","50.4643191472113","51.1270941153083","51.9435565102516","48.8142840210266","58.4751637564448",
"2Q Jul 2007","63.3954241804075","67.5265675877977","62.4566498432817","55.1383481171322","69.0327088565051","72.1838030283013","76.0897921019251","60.8373336882057","72.2352660089927","51.9116216429123","51.7989479339419","52.5726296247682","51.2097805642762","51.956935238332","48.8127938827994","58.5179997151897",
"1Q Ago 2007","63.5249379257505","67.6429175660824","62.5615670210333","55.2883941814271","69.0934383371997","72.3108110424585","76.1816339284466","61.400314797043","72.2189512267563","52.0737738459865","51.9178936146595","52.4753212565331","51.4616560471693","52.1458411415422","49.0457707294812","58.6211401593655",
"2Q Ago 2007","63.6435725164846","67.7114790707334","62.6749967581622","55.4506128057829","69.1590966808663","72.3352665831696","76.3037324942317","61.537216111585","72.1102261576652","52.3256402990927","52.5736426496079","54.0872965292241","51.5270494646575","52.1467818998191","49.0251931983057","58.6645870300943",
"1Q Sep 2007","64.0398845772342","67.9619961652447","62.8122142487841","55.6780451698697","69.2085188084918","72.6953205860226","76.3967252924632","63.5430882253077","72.0520087634533","53.1034389362939","54.2907605630661","57.9874207776384","51.8959427231779","52.3409055087806","49.3085042074729","58.6838730765706",
"2Q Sep 2007","64.1155206045142","68.039827675727","62.9175098232491","55.8684431988916","69.2311734723089","72.7459990342047","76.4755497200857","63.5430882253077","72.0967829402503","53.1731509044078","54.4602776904969","58.390067184155","51.9215093572073","52.3486066019177","49.3078889963439","58.7080513659695",
